UserID,Age,Gender,HeightCM,WeightKG,ActivityLevel,Goal,DietPreference,BMI,BMIClass,BMR,TDEE
U1898,32,male,183.4,64.2,moderate,lose_weight,none,19.1,normal,1633.0,2531.0
U1899,61,male,189.4,105.8,light,lose_weight,none,29.5,overweight,1942.0,2670.0
U1900,56,male,175.1,62.5,moderate,gain_muscle,high-protein,20.4,normal,1444.0,2238.0
U1901,17,female,163.3,64.8,active,lose_weight,vegetarian,24.3,normal,1423.0,2455.0
U1902,49,male,166.6,40.0,active,gain_muscle,vegetarian,14.4,underweight,1201.0,2072.0
U1903,55,female,156.2,48.4,sedentary,lose_weight,vegetarian,19.8,normal,1024.0,1229.0
U1904,43,male,181.4,94.9,sedentary,lose_weight,vegetarian,28.8,overweight,1873.0,2248.0
U1905,47,female,153.5,66.5,sedentary,gain_muscle,vegetarian,28.2,overweight,1228.0,1474.0
U1906,16,male,171.1,45.1,light,lose_weight,none,15.4,underweight,1445.0,1987.0
U1907,17,male,173.4,87.6,sedentary,maintain,vegetarian,29.1,overweight,1880.0,2256.0
U1908,17,male,178.1,82.9,light,lose_weight,vegetarian,26.1,overweight,1862.0,2560.0
U1909,23,female,164.3,58.7,active,lose_weight,none,21.7,normal,1338.0,2308.0
U1910,64,female,151.7,42.6,very_active,lose_weight,vegan,18.5,normal,893.0,1697.0
U1911,47,male,176.3,88.1,active,lose_weight,none,28.3,overweight,1753.0,3024.0
U1912,54,male,179.9,53.2,sedentary,maintain,none,16.4,underweight,1391.0,1669.0
U1913,30,female,154.8,64.5,moderate,lose_weight,high-protein,26.9,overweight,1302.0,2018.0
U1914,61,male,174.8,76.2,sedentary,lose_weight,high-protein,24.9,normal,1554.0,1865.0
U1915,25,male,168.7,69.3,light,lose_weight,none,24.4,normal,1627.0,2237.0
U1916,60,male,166.1,76.9,light,maintain,vegan,27.9,overweight,1512.0,2079.0
U1917,17,female,174.9,75.3,very_active,gain_muscle,none,24.6,normal,1600.0,3040.0
U1918,17,female,155.6,82.6,moderate,maintain,vegan,34.1,obese,1552.0,2406.0
U1919,19,female,154.1,57.2,light,gain_muscle,vegetarian,24.1,normal,1279.0,1759.0
U1920,54,female,167.3,62.6,moderate,lose_weight,high-protein,22.4,normal,1241.0,1924.0
U1921,28,male,164.6,97.1,very_active,lose_weight,none,35.8,obese,1865.0,3544.0
U1922,38,male,168.1,64.6,sedentary,maintain,none,22.9,normal,1512.0,1814.0
U1923,39,male,173.1,61.8,active,lose_weight,high-protein,20.6,normal,1510.0,2605.0
U1924,54,male,168.0,49.7,sedentary,maintain,none,17.6,underweight,1282.0,1538.0
U1925,33,male,177.5,71.0,sedentary,gain_muscle,none,22.5,normal,1659.0,1991.0
U1926,16,male,170.7,49.1,active,lose_weight,none,16.9,underweight,1483.0,2558.0
U1927,34,male,165.1,70.1,sedentary,gain_muscle,vegetarian,25.7,overweight,1568.0,1882.0
U1928,30,female,167.3,53.0,moderate,lose_weight,none,18.9,normal,1265.0,1961.0
U1929,51,male,173.2,96.4,sedentary,maintain,vegetarian,32.1,obese,1796.0,2155.0
U1930,52,male,178.5,101.3,moderate,lose_weight,none,31.8,obese,1874.0,2905.0
U1931,20,female,160.6,68.4,moderate,maintain,vegetarian,26.5,overweight,1427.0,2212.0
U1932,54,female,152.2,60.3,active,lose_weight,low-carb,26.0,overweight,1123.0,1937.0
U1933,19,female,156.2,54.3,active,gain_muscle,none,22.3,normal,1263.0,2179.0
U1934,46,female,158.7,55.9,moderate,gain_muscle,vegetarian,22.2,normal,1160.0,1798.0
U1935,35,female,156.8,43.4,light,maintain,vegetarian,17.7,underweight,1078.0,1482.0
U1936,30,male,174.0,70.8,sedentary,maintain,none,23.4,normal,1650.0,1980.0
U1937,39,male,169.7,73.6,moderate,maintain,high-protein,25.6,overweight,1607.0,2491.0
U1938,31,female,167.5,78.5,light,maintain,high-protein,28.0,overweight,1516.0,2084.0
U1939,54,male,181.4,43.1,sedentary,maintain,high-protein,13.1,underweight,1300.0,1560.0
U1940,63,male,176.4,74.1,very_active,maintain,low-carb,23.8,normal,1534.0,2915.0
U1941,55,male,174.6,68.4,light,gain_muscle,vegetarian,22.4,normal,1505.0,2069.0
U1942,37,male,171.4,73.7,sedentary,maintain,vegan,25.1,overweight,1628.0,1954.0
U1943,40,male,163.2,86.3,very_active,lose_weight,none,32.4,obese,1688.0,3207.0
U1944,37,male,170.5,80.6,moderate,gain_muscle,low-carb,27.7,overweight,1692.0,2623.0
U1945,54,female,166.2,69.3,moderate,lose_weight,vegetarian,25.1,overweight,1301.0,2017.0
U1946,43,female,145.4,40.0,sedentary,lose_weight,none,18.9,normal,933.0,1120.0
U1947,38,male,175.3,78.4,light,gain_muscle,high-protein,25.5,overweight,1695.0,2331.0
U1948,36,female,159.3,47.5,moderate,lose_weight,vegetarian,18.7,normal,1130.0,1752.0
U1949,34,male,167.2,56.6,light,lose_weight,low-carb,20.2,normal,1446.0,1988.0
U1950,43,female,156.9,81.6,moderate,maintain,high-protein,33.1,obese,1421.0,2203.0
U1951,49,female,155.0,40.0,sedentary,gain_muscle,high-protein,16.6,underweight,963.0,1156.0
U1952,37,male,177.4,86.1,sedentary,lose_weight,vegetarian,27.4,overweight,1790.0,2148.0
U1953,55,female,157.2,75.2,sedentary,lose_weight,vegetarian,30.4,obese,1298.0,1558.0
U1954,56,female,163.3,60.3,light,lose_weight,high-protein,22.6,normal,1183.0,1627.0
U1955,37,female,153.3,40.0,sedentary,lose_weight,none,17.0,underweight,1012.0,1214.0
U1956,60,female,151.9,55.2,active,lose_weight,none,23.9,normal,1040.0,1794.0
U1957,24,female,164.5,53.1,moderate,lose_weight,low-carb,19.6,normal,1278.0,1981.0
U1958,61,male,189.7,83.2,sedentary,gain_muscle,low-carb,23.1,normal,1718.0,2062.0
U1959,30,female,165.5,66.9,moderate,maintain,low-carb,24.4,normal,1392.0,2158.0
U1960,43,female,156.8,40.0,sedentary,gain_muscle,none,16.3,underweight,1004.0,1205.0
U1961,29,female,155.2,59.4,light,gain_muscle,none,24.7,normal,1258.0,1730.0
U1962,37,male,168.6,59.7,active,gain_muscle,low-carb,21.0,normal,1471.0,2537.0
U1963,32,female,150.9,64.7,moderate,maintain,none,28.4,overweight,1269.0,1967.0
U1964,50,male,174.8,84.6,moderate,lose_weight,vegetarian,27.7,overweight,1694.0,2626.0
U1965,19,female,167.9,60.9,light,gain_muscle,none,21.6,normal,1402.0,1928.0
U1966,57,male,176.7,49.7,sedentary,maintain,high-protein,15.9,underweight,1321.0,1585.0
U1967,60,female,155.9,63.9,active,lose_weight,vegetarian,26.3,overweight,1152.0,1987.0
U1968,43,female,155.1,59.0,moderate,lose_weight,none,24.5,normal,1183.0,1834.0
U1969,42,male,182.6,67.5,moderate,lose_weight,vegetarian,20.2,normal,1611.0,2497.0
U1970,50,male,152.6,57.5,very_active,lose_weight,none,24.7,normal,1284.0,2440.0
U1971,25,male,178.6,113.4,light,gain_muscle,vegan,35.6,obese,2130.0,2929.0
U1972,52,female,163.9,73.6,active,lose_weight,vegetarian,27.4,overweight,1339.0,2310.0
U1973,26,female,163.9,51.6,moderate,lose_weight,vegetarian,19.2,normal,1249.0,1936.0
U1974,49,male,175.1,46.8,sedentary,lose_weight,none,15.3,underweight,1322.0,1586.0
U1975,30,male,180.1,103.1,sedentary,gain_muscle,none,31.8,obese,2012.0,2414.0
U1976,52,male,174.5,82.8,moderate,lose_weight,none,27.2,overweight,1664.0,2579.0
U1977,54,male,176.1,94.5,light,lose_weight,low-carb,30.5,obese,1781.0,2449.0
U1978,26,female,163.4,51.8,moderate,gain_muscle,none,19.4,normal,1248.0,1934.0
U1979,46,female,166.4,95.1,moderate,gain_muscle,vegetarian,34.3,obese,1600.0,2480.0
U1980,40,male,176.8,71.5,light,maintain,none,22.9,normal,1625.0,2234.0
U1981,30,female,165.9,63.0,moderate,maintain,low-carb,22.9,normal,1356.0,2102.0
U1982,44,male,179.9,71.0,moderate,lose_weight,high-protein,21.9,normal,1619.0,2509.0
U1983,64,female,159.3,81.4,light,gain_muscle,none,32.1,obese,1329.0,1827.0
U1984,16,male,161.4,52.2,active,maintain,vegetarian,20.0,normal,1456.0,2512.0
U1985,62,female,158.5,74.8,sedentary,maintain,vegetarian,29.8,overweight,1268.0,1522.0
U1986,57,female,162.7,55.9,very_active,lose_weight,high-protein,21.1,normal,1130.0,2147.0
U1987,41,male,172.3,69.1,sedentary,maintain,low-carb,23.3,normal,1568.0,1882.0
U1988,45,female,162.4,40.0,sedentary,lose_weight,vegan,15.2,underweight,1029.0,1235.0
U1989,34,female,158.9,81.2,moderate,lose_weight,high-protein,32.2,obese,1474.0,2285.0
U1990,22,male,177.4,63.0,sedentary,maintain,vegetarian,20.0,normal,1634.0,1961.0
U1991,44,male,176.2,70.8,light,gain_muscle,none,22.8,normal,1594.0,2192.0
U1992,56,female,162.1,76.7,sedentary,lose_weight,vegetarian,29.2,overweight,1339.0,1607.0
U1993,27,male,170.8,90.2,moderate,gain_muscle,vegan,30.9,obese,1840.0,2852.0
U1994,51,male,158.4,73.2,moderate,lose_weight,none,29.2,overweight,1472.0,2282.0
U1995,52,male,169.7,83.0,sedentary,maintain,vegetarian,28.8,overweight,1636.0,1963.0
U1996,53,female,160.2,64.6,light,lose_weight,none,25.2,overweight,1221.0,1679.0
U1997,32,male,173.2,86.7,sedentary,lose_weight,none,28.9,overweight,1794.0,2153.0
U1998,35,male,174.7,67.8,very_active,gain_muscle,high-protein,22.2,normal,1600.0,3040.0
U1999,36,female,169.5,59.9,sedentary,lose_weight,none,20.8,normal,1317.0,1580.0
U2000,57,male,170.1,76.0,moderate,gain_muscle,high-protein,26.3,overweight,1543.0,2392.0
U2001,60,female,164.2,41.3,light,lose_weight,none,15.3,underweight,978.0,1345.0
U2002,36,male,179.0,70.0,moderate,maintain,vegan,21.8,normal,1644.0,2548.0
U2003,63,female,166.5,57.2,very_active,lose_weight,low-carb,20.6,normal,1137.0,2160.0
U2004,43,female,159.8,49.1,light,maintain,high-protein,19.2,normal,1114.0,1532.0
U2005,34,male,170.7,65.3,moderate,gain_muscle,high-protein,22.4,normal,1555.0,2410.0
U2006,16,female,151.8,64.9,light,maintain,none,28.2,overweight,1357.0,1866.0
U2007,45,male,175.7,101.4,moderate,lose_weight,none,32.8,obese,1892.0,2933.0
U2008,47,male,168.1,69.4,light,gain_muscle,vegan,24.6,normal,1515.0,2083.0
U2009,63,male,174.7,69.9,sedentary,maintain,high-protein,22.9,normal,1481.0,1777.0
U2010,51,female,158.0,40.0,sedentary,lose_weight,high-protein,16.0,underweight,972.0,1166.0
U2011,17,male,169.9,67.0,sedentary,maintain,vegan,23.2,normal,1652.0,1982.0
U2012,43,male,169.7,84.9,very_active,maintain,none,29.5,overweight,1700.0,3230.0
U2013,52,male,168.4,40.0,active,gain_muscle,none,14.1,underweight,1198.0,2067.0
U2014,40,male,160.5,61.5,sedentary,lose_weight,low-carb,23.9,normal,1423.0,1708.0
U2015,37,male,174.7,80.7,moderate,lose_weight,vegetarian,26.4,overweight,1719.0,2664.0
U2016,55,male,173.6,78.8,moderate,gain_muscle,high-protein,26.1,overweight,1603.0,2485.0
U2017,45,male,177.9,64.3,light,maintain,vegetarian,20.3,normal,1535.0,2111.0
U2018,49,male,168.3,54.8,light,maintain,low-carb,19.3,normal,1360.0,1870.0
U2019,38,female,150.3,59.8,moderate,gain_muscle,high-protein,26.5,overweight,1186.0,1838.0
U2020,29,male,169.3,60.4,sedentary,lose_weight,none,21.1,normal,1522.0,1826.0
U2021,41,female,163.3,82.1,moderate,lose_weight,high-protein,30.8,obese,1476.0,2288.0
U2022,62,male,165.0,58.2,sedentary,gain_muscle,none,21.4,normal,1308.0,1570.0
U2023,45,male,159.9,59.8,sedentary,maintain,none,23.4,normal,1377.0,1652.0
U2024,50,male,182.7,62.5,moderate,gain_muscle,high-protein,18.7,normal,1522.0,2359.0
U2025,22,male,181.6,79.5,moderate,maintain,none,24.1,normal,1825.0,2829.0
U2026,64,male,176.2,56.3,very_active,lose_weight,none,18.1,underweight,1349.0,2563.0
U2027,27,female,161.2,63.5,sedentary,lose_weight,vegan,24.4,normal,1346.0,1615.0
U2028,63,male,184.7,84.4,moderate,lose_weight,low-carb,24.7,normal,1688.0,2616.0
U2029,37,male,169.5,72.9,very_active,gain_muscle,none,25.4,overweight,1608.0,3055.0
U2030,61,female,163.4,68.8,moderate,lose_weight,vegan,25.8,overweight,1243.0,1927.0
U2031,59,male,182.1,97.1,very_active,maintain,vegetarian,29.3,overweight,1819.0,3456.0
U2032,53,male,176.6,66.7,very_active,lose_weight,none,21.4,normal,1511.0,2871.0
U2033,60,male,187.4,84.4,active,lose_weight,vegan,24.0,normal,1720.0,2967.0
U2034,45,male,173.7,60.6,very_active,lose_weight,vegetarian,20.1,normal,1472.0,2797.0
U2035,57,male,169.2,60.9,moderate,maintain,high-protein,21.3,normal,1386.0,2148.0
U2036,24,female,153.8,65.4,light,lose_weight,vegan,27.6,overweight,1334.0,1834.0
U2037,19,female,160.3,66.3,very_active,gain_muscle,low-carb,25.8,overweight,1409.0,2677.0
U2038,42,male,170.0,45.9,active,gain_muscle,high-protein,15.9,underweight,1316.0,2270.0
U2039,55,female,149.8,40.0,sedentary,lose_weight,none,17.8,underweight,900.0,1080.0
U2040,53,female,163.0,48.2,light,gain_muscle,high-protein,18.1,underweight,1075.0,1478.0
U2041,41,male,172.1,77.2,light,lose_weight,vegetarian,26.1,overweight,1648.0,2266.0
U2042,41,female,167.7,76.1,active,lose_weight,none,27.1,overweight,1443.0,2489.0
U2043,45,female,157.9,62.8,sedentary,lose_weight,vegetarian,25.2,overweight,1229.0,1475.0
U2044,58,female,153.3,48.4,light,gain_muscle,high-protein,20.6,normal,991.0,1363.0
U2045,57,female,160.5,73.3,moderate,maintain,none,28.5,overweight,1290.0,2000.0
U2046,21,male,173.2,60.6,sedentary,lose_weight,none,20.2,normal,1588.0,1906.0
U2047,45,male,166.4,55.6,very_active,maintain,vegetarian,20.1,normal,1376.0,2614.0
U2048,34,male,178.1,84.4,light,maintain,none,26.6,overweight,1792.0,2464.0
U2049,55,male,150.1,41.6,sedentary,maintain,high-protein,18.5,normal,1084.0,1301.0
U2050,40,male,174.7,92.2,light,maintain,none,30.2,obese,1819.0,2501.0
U2051,64,female,154.0,58.4,active,gain_muscle,high-protein,24.6,normal,1066.0,1839.0
U2052,37,male,161.4,81.5,moderate,maintain,high-protein,31.3,obese,1644.0,2548.0
U2053,49,male,170.3,80.4,light,lose_weight,none,27.7,overweight,1628.0,2238.0
U2054,21,female,153.4,67.9,light,gain_muscle,vegetarian,28.9,overweight,1372.0,1886.0
U2055,61,male,168.8,67.5,very_active,lose_weight,none,23.7,normal,1430.0,2717.0
U2056,23,male,179.3,64.3,active,maintain,none,20.0,normal,1654.0,2853.0
U2057,34,female,163.2,62.3,moderate,maintain,vegetarian,23.4,normal,1312.0,2034.0
U2058,57,male,173.1,64.4,light,lose_weight,none,21.5,normal,1446.0,1988.0
U2059,63,male,177.6,103.0,very_active,lose_weight,high-protein,32.7,obese,1830.0,3477.0
U2060,39,male,172.1,81.9,moderate,maintain,vegetarian,27.7,overweight,1705.0,2643.0
U2061,39,female,170.7,54.9,light,gain_muscle,none,18.8,normal,1260.0,1732.0
U2062,18,male,173.1,74.9,very_active,gain_muscle,none,25.0,overweight,1746.0,3317.0
U2063,63,male,173.4,59.9,active,maintain,high-protein,19.9,normal,1373.0,2368.0
U2064,16,male,160.0,42.3,moderate,lose_weight,none,16.5,underweight,1348.0,2089.0
U2065,17,male,168.2,75.2,active,lose_weight,vegan,26.6,overweight,1723.0,2972.0
U2066,39,female,156.0,40.0,light,gain_muscle,none,16.4,underweight,1019.0,1401.0
U2067,16,male,162.7,48.8,moderate,lose_weight,low-carb,18.4,underweight,1430.0,2216.0
U2068,24,female,162.7,43.8,sedentary,maintain,none,16.5,underweight,1174.0,1409.0
U2069,46,male,172.2,40.1,moderate,lose_weight,vegetarian,13.5,underweight,1252.0,1941.0
U2070,50,male,181.6,85.3,light,lose_weight,vegetarian,25.9,overweight,1743.0,2397.0
U2071,30,female,160.5,86.3,light,maintain,none,33.5,obese,1555.0,2138.0
U2072,54,male,169.6,92.0,very_active,maintain,vegan,32.0,obese,1715.0,3258.0
U2073,45,male,159.0,41.5,sedentary,maintain,none,16.4,underweight,1189.0,1427.0
U2074,27,female,157.4,60.9,active,lose_weight,none,24.6,normal,1297.0,2237.0
U2075,50,male,176.6,42.1,light,gain_muscle,none,13.5,underweight,1280.0,1760.0
U2076,45,male,159.5,62.5,sedentary,lose_weight,vegetarian,24.6,normal,1402.0,1682.0
U2077,55,female,161.2,40.0,sedentary,gain_muscle,high-protein,15.4,underweight,972.0,1166.0
U2078,23,male,177.4,68.5,light,maintain,none,21.8,normal,1684.0,2316.0
U2079,27,male,179.9,61.6,light,lose_weight,high-protein,19.0,normal,1610.0,2214.0
U2080,30,male,176.1,69.1,light,maintain,high-protein,22.3,normal,1647.0,2265.0
U2081,32,male,176.6,81.7,moderate,maintain,none,26.2,overweight,1766.0,2737.0
U2082,59,male,175.6,64.0,light,maintain,none,20.8,normal,1448.0,1991.0
U2083,51,female,157.5,68.5,sedentary,maintain,none,27.6,overweight,1253.0,1504.0
U2084,42,male,159.3,50.9,light,lose_weight,none,20.1,normal,1300.0,1788.0
U2085,42,female,153.2,40.0,sedentary,gain_muscle,high-protein,17.0,underweight,986.0,1183.0
U2086,59,male,166.8,48.8,sedentary,lose_weight,vegetarian,17.5,underweight,1240.0,1488.0
U2087,37,male,171.1,88.1,sedentary,lose_weight,none,30.1,obese,1770.0,2124.0
U2088,27,male,174.7,77.5,moderate,gain_muscle,vegan,25.4,overweight,1737.0,2692.0
U2089,22,female,159.0,40.0,moderate,lose_weight,none,15.8,underweight,1123.0,1741.0
U2090,32,male,179.8,69.3,active,gain_muscle,high-protein,21.4,normal,1662.0,2867.0
U2091,48,male,180.0,66.8,active,lose_weight,vegan,20.6,normal,1558.0,2688.0
U2092,39,female,158.8,76.1,moderate,lose_weight,none,30.2,obese,1398.0,2167.0
U2093,36,female,160.9,44.0,light,lose_weight,vegetarian,17.0,underweight,1105.0,1519.0
U2094,39,male,166.1,78.7,sedentary,lose_weight,none,28.5,overweight,1635.0,1962.0
U2095,63,female,155.6,55.2,moderate,lose_weight,low-carb,22.8,normal,1048.0,1624.0
U2096,64,male,174.3,74.2,light,lose_weight,none,24.4,normal,1516.0,2084.0
U2097,23,male,148.1,54.2,light,lose_weight,high-protein,24.7,normal,1358.0,1867.0
U2098,21,male,188.9,81.1,very_active,lose_weight,low-carb,22.7,normal,1892.0,3595.0
U2099,27,male,176.0,69.4,sedentary,lose_weight,vegetarian,22.4,normal,1664.0,1997.0
U2100,57,male,167.8,64.3,sedentary,lose_weight,vegan,22.8,normal,1412.0,1694.0
U2101,38,female,160.8,49.2,very_active,lose_weight,vegetarian,19.0,normal,1146.0,2177.0
U2102,58,male,169.6,71.4,light,lose_weight,none,24.8,normal,1489.0,2047.0
U2103,47,female,161.6,44.5,light,lose_weight,low-carb,17.0,underweight,1059.0,1456.0
U2104,43,female,168.0,55.8,sedentary,lose_weight,vegetarian,19.8,normal,1232.0,1478.0
U2105,29,female,152.9,65.4,light,lose_weight,high-protein,28.0,overweight,1304.0,1793.0
U2106,32,female,157.9,65.8,very_active,lose_weight,vegan,26.4,overweight,1324.0,2516.0
U2107,23,female,164.0,67.0,moderate,gain_muscle,none,24.9,normal,1419.0,2199.0
U2108,41,female,162.9,70.4,light,lose_weight,none,26.5,overweight,1356.0,1864.0
U2109,29,male,176.1,75.2,light,lose_weight,none,24.2,normal,1713.0,2355.0
U2110,30,male,171.6,87.4,light,maintain,none,29.7,overweight,1802.0,2478.0
U2111,17,male,179.8,101.8,moderate,lose_weight,vegan,31.5,obese,2062.0,3196.0
U2112,55,male,189.8,99.7,light,lose_weight,none,27.7,overweight,1913.0,2630.0
U2113,62,male,174.2,79.3,sedentary,gain_muscle,low-carb,26.1,overweight,1577.0,1892.0
U2114,40,female,154.0,44.4,moderate,maintain,none,18.7,normal,1046.0,1621.0
U2115,42,male,173.2,40.0,active,gain_muscle,vegetarian,13.3,underweight,1278.0,2205.0
U2116,61,female,164.3,78.3,very_active,gain_muscle,none,29.0,overweight,1344.0,2554.0
U2117,41,male,167.8,71.8,active,maintain,none,25.5,overweight,1567.0,2703.0
U2118,46,male,170.1,49.9,moderate,maintain,vegetarian,17.2,underweight,1337.0,2072.0
U2119,36,male,161.2,50.4,active,lose_weight,none,19.4,normal,1336.0,2305.0
U2120,41,male,163.7,64.5,very_active,gain_muscle,vegetarian,24.1,normal,1468.0,2789.0
U2121,41,male,168.4,54.3,sedentary,maintain,vegetarian,19.1,normal,1396.0,1675.0
U2122,50,male,171.6,79.5,light,lose_weight,none,27.0,overweight,1622.0,2230.0
U2123,45,male,184.4,55.7,sedentary,lose_weight,vegetarian,16.4,underweight,1490.0,1788.0
U2124,40,male,175.8,69.5,very_active,maintain,none,22.5,normal,1599.0,3038.0
U2125,19,male,165.6,91.8,very_active,maintain,none,33.5,obese,1863.0,3540.0
U2126,60,male,166.9,65.6,active,gain_muscle,high-protein,23.6,normal,1404.0,2422.0
U2127,59,male,181.6,87.9,light,lose_weight,none,26.7,overweight,1724.0,2370.0
U2128,25,male,179.9,65.1,very_active,gain_muscle,none,20.1,normal,1655.0,3144.0
U2129,30,male,172.2,40.0,sedentary,lose_weight,vegetarian,13.5,underweight,1331.0,1597.0
U2130,63,male,168.9,64.1,sedentary,maintain,vegetarian,22.5,normal,1387.0,1664.0
U2131,31,male,179.9,88.5,moderate,lose_weight,low-carb,27.3,overweight,1859.0,2881.0
U2132,55,female,163.6,98.9,active,lose_weight,high-protein,37.0,obese,1576.0,2719.0
U2133,54,female,154.8,42.5,active,lose_weight,high-protein,17.7,underweight,962.0,1659.0
U2134,58,female,159.6,49.1,light,lose_weight,vegetarian,19.3,normal,1038.0,1427.0
U2135,16,male,173.4,41.3,light,lose_weight,none,13.7,underweight,1422.0,1955.0
U2136,39,male,166.6,63.2,light,gain_muscle,none,22.8,normal,1483.0,2039.0
U2137,43,male,174.9,79.5,sedentary,lose_weight,high-protein,26.0,overweight,1678.0,2014.0
U2138,57,female,166.7,94.9,active,maintain,none,34.2,obese,1545.0,2665.0
U2139,26,female,156.4,43.7,light,maintain,none,17.9,underweight,1124.0,1546.0
U2140,31,female,163.4,78.2,sedentary,lose_weight,vegetarian,29.3,overweight,1487.0,1784.0
U2141,24,female,161.9,63.0,light,gain_muscle,high-protein,24.0,normal,1361.0,1871.0
U2142,53,male,169.8,52.6,moderate,gain_muscle,vegetarian,18.2,underweight,1327.0,2057.0
U2143,64,female,163.1,52.2,active,gain_muscle,none,19.6,normal,1060.0,1828.0
U2144,22,female,151.5,57.1,sedentary,gain_muscle,low-carb,24.9,normal,1247.0,1496.0
U2145,27,male,171.0,62.8,sedentary,maintain,none,21.5,normal,1567.0,1880.0
U2146,31,female,157.0,58.2,very_active,gain_muscle,low-carb,23.6,normal,1247.0,2369.0
U2147,59,male,164.9,73.1,moderate,lose_weight,none,26.9,overweight,1472.0,2282.0
U2148,37,female,152.2,59.9,light,lose_weight,low-carb,25.9,overweight,1204.0,1656.0
U2149,29,female,160.7,54.4,sedentary,maintain,low-carb,21.1,normal,1242.0,1490.0
U2150,31,male,176.0,60.0,very_active,lose_weight,none,19.4,normal,1550.0,2945.0
U2151,45,female,155.2,71.7,moderate,maintain,high-protein,29.8,overweight,1301.0,2017.0
U2152,34,male,177.4,101.0,sedentary,lose_weight,none,32.1,obese,1954.0,2345.0
U2153,22,female,162.7,40.0,sedentary,lose_weight,none,15.1,underweight,1146.0,1375.0
U2154,56,female,162.9,54.7,sedentary,gain_muscle,none,20.6,normal,1124.0,1349.0
U2155,36,female,145.4,40.0,sedentary,lose_weight,vegetarian,18.9,normal,968.0,1162.0
U2156,28,female,172.1,68.3,sedentary,lose_weight,none,23.1,normal,1458.0,1750.0
U2157,51,male,174.4,64.2,sedentary,maintain,vegetarian,21.1,normal,1482.0,1778.0
U2158,52,male,169.3,66.8,sedentary,gain_muscle,low-carb,23.3,normal,1471.0,1765.0
U2159,23,male,162.7,99.5,light,gain_muscle,high-protein,37.6,obese,1902.0,2615.0
U2160,19,male,173.0,72.8,light,lose_weight,none,24.3,normal,1719.0,2364.0
U2161,18,male,170.6,86.3,light,gain_muscle,vegetarian,29.7,overweight,1844.0,2536.0
U2162,53,male,158.8,61.3,active,maintain,none,24.3,normal,1346.0,2322.0
U2163,46,male,175.6,47.6,light,gain_muscle,none,15.4,underweight,1348.0,1854.0
U2164,54,male,178.8,95.1,active,lose_weight,low-carb,29.7,overweight,1804.0,3112.0
U2165,46,female,161.4,45.9,very_active,lose_weight,low-carb,17.6,underweight,1077.0,2046.0
U2166,35,male,169.3,77.9,very_active,maintain,none,27.2,overweight,1667.0,3167.0
U2167,44,female,165.2,47.4,sedentary,maintain,none,17.4,underweight,1126.0,1351.0
U2168,51,male,164.2,58.9,sedentary,lose_weight,none,21.8,normal,1365.0,1638.0
U2169,35,male,173.5,69.8,moderate,maintain,none,23.2,normal,1612.0,2499.0
U2170,60,male,173.4,70.2,sedentary,maintain,none,23.3,normal,1491.0,1789.0
U2171,60,male,166.3,76.3,sedentary,lose_weight,none,27.6,overweight,1507.0,1808.0
U2172,55,male,170.8,60.2,sedentary,maintain,none,20.6,normal,1400.0,1680.0
U2173,64,male,158.1,40.0,moderate,lose_weight,none,16.0,underweight,1073.0,1663.0
U2174,35,male,178.5,57.7,active,gain_muscle,high-protein,18.1,underweight,1523.0,2627.0
U2175,21,male,166.6,54.8,light,maintain,high-protein,19.7,normal,1489.0,2047.0
U2176,39,female,150.7,60.1,very_active,maintain,vegetarian,26.5,overweight,1187.0,2255.0
U2177,52,male,162.0,47.3,active,gain_muscle,none,18.0,underweight,1230.0,2122.0
U2178,54,female,166.8,55.6,sedentary,maintain,high-protein,20.0,normal,1168.0,1402.0
U2179,35,male,170.0,63.4,light,lose_weight,none,21.9,normal,1526.0,2098.0
U2180,30,female,152.6,67.9,sedentary,maintain,high-protein,29.2,overweight,1322.0,1586.0
U2181,37,female,156.5,40.0,very_active,gain_muscle,none,16.3,underweight,1032.0,1961.0
U2182,55,female,149.1,40.0,moderate,lose_weight,low-carb,18.0,underweight,896.0,1389.0
U2183,18,female,165.7,53.0,moderate,maintain,none,19.3,normal,1315.0,2038.0
U2184,32,male,178.7,70.3,moderate,lose_weight,high-protein,22.0,normal,1665.0,2581.0
U2185,27,male,182.1,82.4,light,gain_muscle,none,24.8,normal,1832.0,2519.0
U2186,55,male,176.0,67.8,very_active,maintain,high-protein,21.9,normal,1508.0,2865.0
U2187,39,female,151.4,40.0,very_active,gain_muscle,vegetarian,17.5,underweight,990.0,1881.0
U2188,20,female,161.4,79.4,moderate,maintain,none,30.5,obese,1542.0,2390.0
U2189,28,male,179.5,97.8,light,lose_weight,high-protein,30.4,obese,1965.0,2702.0
U2190,18,female,165.0,51.3,sedentary,maintain,none,18.8,normal,1293.0,1552.0
U2191,39,male,161.8,41.1,sedentary,gain_muscle,vegetarian,15.7,underweight,1232.0,1478.0
U2192,64,female,155.5,40.0,sedentary,lose_weight,none,16.5,underweight,891.0,1069.0
U2193,43,female,145.7,41.3,moderate,lose_weight,high-protein,19.5,normal,948.0,1469.0
U2194,58,male,177.5,73.7,active,maintain,high-protein,23.4,normal,1561.0,2693.0
U2195,52,female,170.8,63.5,very_active,maintain,vegetarian,21.8,normal,1282.0,2436.0
U2196,59,female,172.5,59.7,sedentary,lose_weight,high-protein,20.1,normal,1219.0,1463.0
